ID,response_value,name,composer,id,condition,reverse
A2ADEPVGNNXNPA:369J354OFEMNRE1WED3FPT5LND26GP,3,affect-reverse,bach,9,forward,True
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,enjoyment,chopin,10,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,2,desire-to-own,chopin,11,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,affect,chopin,0,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,1,coherence,chopin,1,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,strangeness,chopin,2,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,coherence-reverse,chopin,3,forward,True
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,dynamism,chopin,4,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,4,dynamism-reverse,chopin,5,forward,True
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,expressiveness-reverse,chopin,6,forward,True
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,1,affect-reverse,chopin,7,forward,True
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,1,expressiveness,chopin,8,forward,False
A28C4YC9WPNYG2:3VA45EW49OZGC5HXWQ46Z6N66ODO1W,3,strangeness-reverse,chopin,9,forward,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,enjoyment,bach,10,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,desire-to-own,bach,11,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,3,coherence,bach,0,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,,coherence-reverse,bach,1,reversed,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,affect,bach,2,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,1,strangeness,bach,3,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,affect-reverse,bach,4,reversed,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,expressiveness-reverse,bach,5,reversed,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,1,strangeness-reverse,bach,6,reversed,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,3,dynamism,bach,7,reversed,False
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,dynamism-reverse,bach,8,reversed,True
AB7LYMORLR5H0:34S9DKFK741VKQSO70B2Y4YBNZHNYE,2,expressiveness,bach,9,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,enjoyment,chopin,10,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,1,desire-to-own,chopin,11,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,affect,chopin,0,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,2,dynamism-reverse,chopin,1,reversed,True
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,1,affect-reverse,chopin,2,reversed,True
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,2,strangeness-reverse,chopin,3,reversed,True
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,strangeness,chopin,4,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,expressiveness-reverse,chopin,5,reversed,True
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,dynamism,chopin,6,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,2,coherence,chopin,7,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,3,expressiveness,chopin,8,reversed,False
A279YSE7NB16M0:3A1PQ49WVIT6KOVASD9GFXQ5U2ZH11,1,coherence-reverse,chopin,9,reversed,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,3,enjoyment,chopin,10,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,2,desire-to-own,chopin,11,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,3,dynamism,chopin,0,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,4,coherence,chopin,1,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,3,strangeness-reverse,chopin,2,scrambled,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,3,affect,chopin,3,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,4,dynamism-reverse,chopin,4,scrambled,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,0,coherence-reverse,chopin,5,scrambled,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,0,affect-reverse,chopin,6,scrambled,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,0,expressiveness-reverse,chopin,7,scrambled,True
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,2,expressiveness,chopin,8,scrambled,False
A1QHJGHKDIG3T5:37C0GNLMHGFKFUR5CN27J82OALM6DF,0,strangeness,chopin,9,scrambled,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,3,enjoyment,chopin,10,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,1,desire-to-own,chopin,11,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,affect,chopin,0,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,dynamism,chopin,1,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,1,affect-reverse,chopin,2,reversed,True
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,expressiveness,chopin,3,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,dynamism-reverse,chopin,4,reversed,True
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,1,strangeness,chopin,5,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,coherence,chopin,6,reversed,False
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,2,strangeness-reverse,chopin,7,reversed,True
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,1,expressiveness-reverse,chopin,8,reversed,True
A3UFERVCN9A8IH:3CCZ6YKWR8VCT0EAVON0565YN5X59I,1,coherence-reverse,chopin,9,reversed,True
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,enjoyment,chopin,10,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,0,desire-to-own,chopin,11,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,strangeness-reverse,chopin,0,forward,True
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,1,coherence-reverse,chopin,1,forward,True
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,coherence,chopin,2,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,1,dynamism-reverse,chopin,3,forward,True
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,dynamism,chopin,4,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,0,expressiveness-reverse,chopin,5,forward,True
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,4,affect,chopin,6,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,strangeness,chopin,7,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,2,expressiveness,chopin,8,forward,False
A10249252O9I20MRSOBVF:3AQF3RZ559UHDE513TXX7859MY26FQ,0,affect-reverse,chopin,9,forward,True
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,2,enjoyment,bach,10,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,3,desire-to-own,bach,11,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,1,affect-reverse,bach,0,reversed,True
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,3,strangeness,bach,1,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,2,expressiveness-reverse,bach,2,reversed,True
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,4,coherence,bach,3,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,4,strangeness-reverse,bach,4,reversed,True
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,2,expressiveness,bach,5,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,3,dynamism,bach,6,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,2,coherence-reverse,bach,7,reversed,True
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,3,affect,bach,8,reversed,False
A2RR04JS69Z5LE:3VE8AYVF8N94HSOPW8UVRM10STSF8L,3,dynamism-reverse,bach,9,reversed,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,1,enjoyment,bach,10,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,0,desire-to-own,bach,11,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,2,expressiveness-reverse,bach,0,scrambled,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,0,affect-reverse,bach,1,scrambled,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,0,strangeness,bach,2,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,0,coherence-reverse,bach,3,scrambled,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,2,affect,bach,4,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,3,dynamism-reverse,bach,5,scrambled,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,4,strangeness-reverse,bach,6,scrambled,True
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,0,coherence,bach,7,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,3,dynamism,bach,8,scrambled,False
A3F8G26PENQ6EO:3QECW5O0KIDVDFNOTUSHW66AHC05TI,2,expressiveness,bach,9,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,enjoyment,chopin,10,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,2,desire-to-own,chopin,11,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,2,affect,chopin,0,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,dynamism,chopin,1,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,1,coherence-reverse,chopin,2,scrambled,True
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,coherence,chopin,3,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,dynamism-reverse,chopin,4,scrambled,True
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,expressiveness,chopin,5,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,1,expressiveness-reverse,chopin,6,scrambled,True
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,3,strangeness-reverse,chopin,7,scrambled,True
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,1,strangeness,chopin,8,scrambled,False
A203C9REA20IT3:3OXV7EAXLF2MX2P8JYWV6ZGCJ8X36E,1,affect-reverse,chopin,9,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,3,enjoyment,bach,10,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,2,desire-to-own,bach,11,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,2,dynamism-reverse,bach,0,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,3,coherence,bach,1,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,1,expressiveness-reverse,bach,2,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,0,affect-reverse,bach,3,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,0,strangeness,bach,4,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,2,dynamism,bach,5,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,1,coherence-reverse,bach,6,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,4,affect,bach,7,scrambled,False
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,1,strangeness-reverse,bach,8,scrambled,True
AKZ8SFOAI4RZN:3JV9LGBJWUQDGK70E9P96TRC8Q9OGZ,3,expressiveness,bach,9,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,3,enjoyment,bach,10,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,2,desire-to-own,bach,11,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,4,affect,bach,0,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,0,coherence-reverse,bach,1,scrambled,True
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,3,dynamism-reverse,bach,2,scrambled,True
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,2,strangeness-reverse,bach,3,scrambled,True
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,3,dynamism,bach,4,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,3,expressiveness,bach,5,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,0,strangeness,bach,6,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,0,expressiveness-reverse,bach,7,scrambled,True
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,4,coherence,bach,8,scrambled,False
A2XUADP5L61HQ5:3OONKJ5DKDVHP3ZPYNXV5I0FSDHBO5,0,affect-reverse,bach,9,scrambled,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,2,enjoyment,chopin,10,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,1,desire-to-own,chopin,11,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,3,affect,chopin,0,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,2,dynamism-reverse,chopin,1,forward,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,3,coherence,chopin,2,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,1,strangeness,chopin,3,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,0,affect-reverse,chopin,4,forward,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,3,strangeness-reverse,chopin,5,forward,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,3,expressiveness-reverse,chopin,6,forward,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,1,expressiveness,chopin,7,forward,False
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,0,coherence-reverse,chopin,8,forward,True
A319HGTKM0UY0V:3U4J9857OFNA4X7QH1GTUWEK2O77BB,2,dynamism,chopin,9,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,4,enjoyment,chopin,10,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,3,desire-to-own,chopin,11,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,1,strangeness-reverse,chopin,0,forward,True
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,3,affect-reverse,chopin,1,forward,True
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,0,expressiveness-reverse,chopin,2,forward,True
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,2,dynamism,chopin,3,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,0,coherence-reverse,chopin,4,forward,True
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,1,affect,chopin,5,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,4,coherence,chopin,6,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,3,expressiveness,chopin,7,forward,False
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,2,dynamism-reverse,chopin,8,forward,True
AMW2XLD9443OH:3JWH6J9I9TPZ7IZDX8XIQT0A23CBNQ,0,strangeness,chopin,9,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,3,enjoyment,chopin,10,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,1,desire-to-own,chopin,11,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,2,strangeness-reverse,chopin,0,forward,True
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,3,dynamism,chopin,1,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,1,dynamism-reverse,chopin,2,forward,True
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,1,expressiveness-reverse,chopin,3,forward,True
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,3,affect,chopin,4,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,1,coherence-reverse,chopin,5,forward,True
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,1,affect-reverse,chopin,6,forward,True
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,3,expressiveness,chopin,7,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,2,coherence,chopin,8,forward,False
A25CFVQND4A0EV:3R6P78PK7LNTTCC8AQB803XZ7YQGTD,2,strangeness,chopin,9,forward,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,enjoyment,chopin,10,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,desire-to-own,chopin,11,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,0,expressiveness-reverse,chopin,0,reversed,True
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,0,strangeness,chopin,1,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,coherence,chopin,2,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,0,affect-reverse,chopin,3,reversed,True
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,dynamism,chopin,4,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,expressiveness,chopin,5,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,4,affect,chopin,6,reversed,False
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,0,strangeness-reverse,chopin,7,reversed,True
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,2,dynamism-reverse,chopin,8,reversed,True
A2T1K94BLNDBAH:3WYP994K183ND5MW8JPLWTCPSM6Y6J,0,coherence-reverse,chopin,9,reversed,True
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,2,enjoyment,chopin,10,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,0,desire-to-own,chopin,11,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,3,coherence,chopin,0,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,2,dynamism-reverse,chopin,1,scrambled,True
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,0,strangeness,chopin,2,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,1,strangeness-reverse,chopin,3,scrambled,True
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,3,affect,chopin,4,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,2,dynamism,chopin,5,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,0,expressiveness-reverse,chopin,6,scrambled,True
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,0,affect-reverse,chopin,7,scrambled,True
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,2,expressiveness,chopin,8,scrambled,False
A1P3Z24Y6GRNVA:39LOEL67OTH91G8WCDTTQDC3PH2387,0,coherence-reverse,chopin,9,scrambled,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,3,enjoyment,bach,10,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,2,desire-to-own,bach,11,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,3,strangeness-reverse,bach,0,reversed,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,3,affect,bach,1,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,3,coherence,bach,2,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,2,dynamism,bach,3,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,1,coherence-reverse,bach,4,reversed,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,4,expressiveness,bach,5,reversed,False
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,1,expressiveness-reverse,bach,6,reversed,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,3,dynamism-reverse,bach,7,reversed,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,1,affect-reverse,bach,8,reversed,True
A3058EF4S1HP2W:3G2UL9A02EQ4YLQVLAZLJGSSOO367Y,0,strangeness,bach,9,reversed,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,3,enjoyment,chopin,10,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,2,desire-to-own,chopin,11,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,3,expressiveness,chopin,0,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,4,coherence,chopin,1,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,4,strangeness-reverse,chopin,2,forward,True
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,0,affect-reverse,chopin,3,forward,True
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,2,dynamism,chopin,4,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,2,dynamism-reverse,chopin,5,forward,True
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,4,affect,chopin,6,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,0,strangeness,chopin,7,forward,False
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,1,expressiveness-reverse,chopin,8,forward,True
AY0BJCGY2DHIX:3QAPZX2QN5P2Y97AD929EO1T05V20D,0,coherence-reverse,chopin,9,forward,True
APRZ7BR8C0ZMQ:3V5Q80FXIY3YF167WWKSGMZ03HF238,3,enjoyment,chopin,10,scrambled,False
APRZ7BR8C0ZMQ:3V5Q80FXIY3YF167WWKSGMZ03HF238,0,desire-to-own,chopin,11,scrambled,False
APRZ7BR8C0ZMQ:3V5Q80FXIY3YF167WWKSGMZ03HF238,0,coherence-reverse,chopin,0,scrambled,True
APRZ7BR8C0ZMQ:3V5Q80FXIY3YF167WWKSGMZ03HF238,3,coherence,chopin,1,scrambled,False
APRZ7BR8C0ZMQ:3V5Q80FXIY3YF167WWKSGMZ03HF238,1,expressiveness-reverse,chopin,2,scrambled,True
